batch_id,timestamp,node_type,commodity,category,initial_quantity_kg,current_quantity_kg,days_since_harvest,shelf_life_days,days_to_expiry,storage_temp_celsius,optimal_temp_celsius,storage_humidity_pct,original_price_per_kg,recommended_price_per_kg,discount_percentage,urgency_level,spoilage_risk_percentage,waste_avoided_kg,revenue_recovered_inr,carbon_saved_kg_co2
BATCH-PRX-00002,2025-02-06 00:00:00,Wholesaler Depot,Ginger,Spice,4005,2443.7,4,20,16,11.9,12.0,71.4,126.9,104.69,17.5,low,5.0,1478.4,154773.7,2956.8
BATCH-PRX-00037,2025-02-06 00:00:00,Farm Hub,Wheat,Cereal,3352,1437.7,99,180,81,25.5,22.0,89.3,34.65,30.84,11.0,low,5.0,813.7,25094.51,1627.4
BATCH-PRX-01064,2025-02-06 00:00:00,Mandi Yard,Mango,Fruit,3855,1504.6,3,7,4,16.1,12.0,75.8,90.58,63.5,29.9,medium,20.0,1022.2,64909.7,2044.4
BATCH-PRX-01876,2025-02-06 00:00:00,Farm Hub,Green Chilli,Spice / Vegetable,554,97.7,10,10,0,15.9,10.0,84.7,147.67,36.92,75.0,critical,100.0,92.8,3426.18,185.6
BATCH-PRX-01915,2025-02-06 00:00:00,Farm Hub,Carrot,Vegetable,2705,1251.3,5,15,10,5.8,4.0,65.4,50.71,44.62,12.0,low,5.0,715.7,31934.53,1431.4
BATCH-PRX-00078,2025-02-07 00:00:00,Retail Supermarket,Apple,Fruit,575,166.2,16,25,9,15.7,2.0,84.0,178.01,165.55,7.0,low,59.9,90.1,14916.06,180.2
BATCH-PRX-00361,2025-02-07 00:00:00,Retail Supermarket,Potato,Vegetable,949,553.9,1,35,34,15.2,8.0,65.6,26.51,24.28,8.4,low,34.0,304.9,7402.97,609.8
BATCH-PRX-01455,2025-02-07 00:00:00,Wholesaler Depot,Potato,Vegetable,4071,3021.7,7,35,28,13.7,8.0,84.6,26.93,21.38,20.6,low,27.8,1884.3,40286.33,3768.6
BATCH-PRX-01912,2025-02-07 00:00:00,Wholesaler Depot,Ginger,Spice,1172,229.2,17,20,3,16.6,12.0,82.2,133.13,78.01,41.4,high,45.0,171.5,13378.72,343.0
BATCH-PRX-00195,2025-02-08 00:00:00,Farm Hub,Onion,Vegetable,2933,431.4,37,30,-7,23.0,10.0,86.2,40.17,10.04,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00802,2025-02-08 00:00:00,Retail Supermarket,Onion,Vegetable,972,124.0,27,30,3,23.9,10.0,71.6,34.47,20.06,41.8,high,100.0,93.1,1867.59,186.2
BATCH-PRX-01182,2025-02-09 00:00:00,Mandi Yard,Tomato,Vegetable,273,53.0,5,7,2,11.1,12.0,75.7,36.93,21.49,41.8,high,45.0,39.8,855.3,79.6
BATCH-PRX-01474,2025-02-09 00:00:00,Farm Hub,Tomato,Vegetable,3185,537.9,9,7,-2,11.6,12.0,80.9,41.39,10.35,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01520,2025-02-09 00:00:00,Farm Hub,Carrot,Vegetable,3019,1338.9,8,15,7,10.7,4.0,86.1,41.72,30.29,27.4,medium,46.9,889.6,26945.98,1779.2
BATCH-PRX-00275,2025-02-10 00:00:00,Farm Hub,Tomato,Vegetable,553,249.3,2,7,5,10.2,12.0,83.9,43.41,33.56,22.7,medium,20.0,158.6,5322.62,317.2
BATCH-PRX-00931,2025-02-10 00:00:00,Farm Hub,Wheat,Cereal,336,249.4,25,180,155,33.7,22.0,68.2,31.53,29.95,5.0,low,51.8,132.2,3959.39,264.4
BATCH-PRX-01054,2025-02-10 00:00:00,Farm Hub,Rice,Cereal,2728,1238.8,55,180,125,31.4,22.0,80.6,47.25,42.67,9.7,low,42.6,691.5,29506.31,1383.0
BATCH-PRX-01140,2025-02-10 00:00:00,Mandi Yard,Cauliflower,Vegetable,256,39.1,10,8,-2,7.1,5.0,82.5,29.97,7.49,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00371,2025-02-11 00:00:00,Farm Hub,Onion,Vegetable,676,590.2,0,30,30,14.6,10.0,82.8,40.46,36.74,9.2,low,5.0,327.7,12039.7,655.4
BATCH-PRX-00401,2025-02-11 00:00:00,Retail Supermarket,Tomato,Vegetable,693,190.2,4,7,3,12.6,12.0,74.1,39.9,22.94,42.5,high,45.0,143.6,3294.18,287.2
BATCH-PRX-00664,2025-02-11 00:00:00,Farm Hub,Turmeric,Spice,1781,271.1,130,120,-10,21.2,20.0,73.3,169.46,42.37,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00927,2025-02-11 00:00:00,Wholesaler Depot,Tomato,Vegetable,1379,414.8,4,7,3,12.5,12.0,80.7,38.09,21.48,43.6,high,45.0,315.9,6785.53,631.8
BATCH-PRX-01071,2025-02-11 00:00:00,Wholesaler Depot,Banana,Fruit,548,262.4,3,6,3,13.7,14.0,69.2,53.61,30.99,42.2,high,45.0,197.6,6123.62,395.2
BATCH-PRX-01331,2025-02-11 00:00:00,Mandi Yard,Mango,Fruit,488,387.4,0,7,7,22.8,12.0,72.6,86.68,65.62,24.3,medium,63.3,250.2,16418.12,500.4
BATCH-PRX-00650,2025-02-12 00:00:00,Retail Supermarket,Orange,Fruit,1284,645.7,3,14,11,19.6,6.0,89.0,55.77,50.69,9.1,low,59.5,358.1,18152.09,716.2
BATCH-PRX-01046,2025-02-12 00:00:00,Mandi Yard,Banana,Fruit,2425,1504.9,1,6,5,17.9,14.0,71.7,57.49,41.16,28.4,medium,20.0,1008.9,41526.32,2017.8
BATCH-PRX-01130,2025-02-12 00:00:00,Mandi Yard,Carrot,Vegetable,4455,576.1,18,15,-3,16.2,4.0,71.7,48.66,12.16,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01162,2025-02-12 00:00:00,Mandi Yard,Banana,Fruit,1723,986.2,2,6,4,16.6,14.0,87.4,51.01,37.85,25.8,medium,20.0,645.8,24443.53,1291.6
BATCH-PRX-01179,2025-02-12 00:00:00,Retail Supermarket,Mango,Fruit,4045,570.9,7,7,0,15.0,12.0,83.0,89.32,22.33,75.0,critical,95.0,542.4,12111.79,1084.8
BATCH-PRX-01953,2025-02-12 00:00:00,Farm Hub,Banana,Fruit,4078,2644.3,2,6,4,20.8,14.0,81.0,56.95,37.53,34.1,medium,47.1,1863.2,69925.9,3726.4
BATCH-PRX-00200,2025-02-13 00:00:00,Retail Supermarket,Cabbage,Vegetable,757,151.8,9,12,3,5.4,4.0,80.1,20.76,12.1,41.7,high,45.0,113.9,1378.19,227.8
BATCH-PRX-01437,2025-02-13 00:00:00,Mandi Yard,Cabbage,Vegetable,2489,1691.8,1,12,11,11.7,4.0,76.7,24.11,20.64,14.4,low,35.6,992.1,20476.94,1984.2
BATCH-PRX-01713,2025-02-13 00:00:00,Retail Supermarket,Garlic,Spice / Vegetable,1834,519.3,32,60,28,26.6,15.0,79.4,183.24,170.41,7.0,low,51.3,281.5,47970.42,563.0
BATCH-PRX-00218,2025-02-14 00:00:00,Farm Hub,Ginger,Spice,330,44.0,18,20,2,14.6,12.0,75.4,128.14,76.24,40.5,high,45.0,32.7,2493.05,65.4
BATCH-PRX-01357,2025-02-14 00:00:00,Farm Hub,Ginger,Spice,579,190.9,13,20,7,24.9,12.0,70.7,110.82,87.22,21.3,medium,71.4,119.8,10448.96,239.6
BATCH-PRX-00684,2025-02-15 00:00:00,Wholesaler Depot,Mango,Fruit,2817,462.9,6,7,1,23.3,12.0,85.3,104.63,36.93,64.7,critical,100.0,411.1,15181.92,822.2
BATCH-PRX-01369,2025-02-15 00:00:00,Wholesaler Depot,Cabbage,Vegetable,1256,655.0,2,12,10,9.9,4.0,86.9,24.62,22.35,9.2,low,28.6,363.7,8128.7,727.4
BATCH-PRX-01586,2025-02-15 00:00:00,Retail Supermarket,Carrot,Vegetable,2847,559.9,11,15,4,4.0,4.0,70.0,45.38,34.72,23.5,medium,20.0,358.9,12461.01,717.8
BATCH-PRX-00322,2025-02-16 00:00:00,Mandi Yard,Tomato,Vegetable,1634,203.6,8,7,-1,20.6,12.0,67.9,43.48,10.87,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00754,2025-02-16 00:00:00,Mandi Yard,Cabbage,Vegetable,3867,2704.5,3,12,9,16.5,4.0,66.4,25.18,20.3,19.4,low,54.8,1667.1,33842.13,3334.2
BATCH-PRX-01592,2025-02-16 00:00:00,Retail Supermarket,Carrot,Vegetable,3337,2517.9,1,15,14,7.5,4.0,67.7,50.16,40.98,18.3,low,5.0,1535.4,62920.69,3070.8
BATCH-PRX-01622,2025-02-16 00:00:00,Wholesaler Depot,Tomato,Vegetable,4140,3669.8,0,7,7,18.3,12.0,88.8,38.01,24.14,36.5,medium,45.1,2638.6,63695.8,5277.2
BATCH-PRX-01665,2025-02-16 00:00:00,Wholesaler Depot,Garlic,Spice / Vegetable,1590,320.7,42,60,18,19.8,15.0,70.9,200.5,188.47,6.0,low,5.0,171.9,32397.99,343.8
BATCH-PRX-00838,2025-02-17 00:00:00,Mandi Yard,Onion,Vegetable,2359,444.7,24,30,6,10.5,10.0,68.5,33.82,25.91,23.4,medium,20.0,284.8,7379.17,569.6
BATCH-PRX-01145,2025-02-17 00:00:00,Retail Supermarket,Potato,Vegetable,2596,1259.6,17,35,18,17.5,8.0,78.1,28.1,24.76,11.9,low,43.1,719.7,17819.77,1439.4
BATCH-PRX-00567,2025-02-18 00:00:00,Retail Supermarket,Onion,Vegetable,3294,1243.1,14,30,16,11.7,10.0,81.0,40.49,35.47,12.4,low,5.0,714.0,25325.58,1428.0
BATCH-PRX-01316,2025-02-18 00:00:00,Wholesaler Depot,Cabbage,Vegetable,624,148.0,9,12,3,6.1,4.0,68.1,23.76,13.88,41.6,high,45.0,110.9,1539.29,221.8
BATCH-PRX-01711,2025-02-18 00:00:00,Farm Hub,Garlic,Spice / Vegetable,2702,351.3,61,60,-1,23.3,15.0,70.0,165.51,41.38,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00627,2025-02-19 00:00:00,Wholesaler Depot,Carrot,Vegetable,755,263.6,8,15,7,6.8,4.0,80.0,45.97,35.81,22.1,medium,20.0,166.8,5973.11,333.6
BATCH-PRX-00675,2025-02-19 00:00:00,Mandi Yard,Ginger,Spice,609,391.6,2,20,18,14.2,12.0,83.7,126.16,116.95,7.3,low,5.0,213.0,24910.35,426.0
BATCH-PRX-00701,2025-02-19 00:00:00,Retail Supermarket,Banana,Fruit,3455,2260.7,2,6,4,27.3,14.0,85.2,58.65,39.76,32.2,medium,73.2,1567.1,62307.9,3134.2
BATCH-PRX-00857,2025-02-20 00:00:00,Retail Supermarket,Orange,Fruit,1346,423.4,8,14,6,18.5,6.0,71.6,56.88,43.8,23.0,medium,69.8,270.1,11830.38,540.2
BATCH-PRX-00989,2025-02-20 00:00:00,Wholesaler Depot,Green Chilli,Spice / Vegetable,2377,1667.5,1,10,9,12.9,10.0,81.1,135.32,116.92,13.6,low,5.0,969.8,113389.02,1939.6
BATCH-PRX-01052,2025-02-20 00:00:00,Farm Hub,Cauliflower,Vegetable,2787,671.2,6,8,2,14.2,5.0,90.6,31.44,17.48,44.4,high,81.9,514.4,8991.71,1028.8
BATCH-PRX-01092,2025-02-20 00:00:00,Retail Supermarket,Onion,Vegetable,2417,453.9,26,30,4,8.8,10.0,86.6,37.46,28.66,23.5,medium,20.0,290.9,8337.19,581.8
BATCH-PRX-01601,2025-02-20 00:00:00,Wholesaler Depot,Apple,Fruit,143,51.3,16,25,9,2.5,2.0,75.8,193.91,181.31,6.5,low,5.0,27.7,5022.29,55.4
BATCH-PRX-00475,2025-02-21 00:00:00,Mandi Yard,Rice,Cereal,4173,711.0,202,180,-22,26.5,22.0,83.2,46.52,11.63,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00722,2025-02-21 00:00:00,Retail Supermarket,Orange,Fruit,4035,2806.3,3,14,11,10.9,6.0,69.0,58.47,46.83,19.9,low,5.0,1738.2,81399.91,3476.4
BATCH-PRX-00983,2025-02-21 00:00:00,Mandi Yard,Cabbage,Vegetable,4234,802.7,12,12,0,5.9,4.0,82.5,23.28,5.82,75.0,critical,95.0,762.6,4438.33,1525.2
BATCH-PRX-01553,2025-02-22 00:00:00,Retail Supermarket,Potato,Vegetable,2694,1762.2,7,35,28,15.6,8.0,76.0,26.37,22.57,14.4,low,35.2,1033.4,23323.84,2066.8
BATCH-PRX-01789,2025-02-23 00:00:00,Farm Hub,Wheat,Cereal,2247,1303.7,68,180,112,20.5,22.0,69.9,35.38,31.74,10.3,low,5.0,732.4,23246.38,1464.8
BATCH-PRX-00902,2025-02-24 00:00:00,Wholesaler Depot,Orange,Fruit,4415,795.7,17,14,-3,4.5,6.0,74.7,67.66,16.91,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01173,2025-02-24 00:00:00,Wholesaler Depot,Potato,Vegetable,1294,581.3,19,35,16,13.4,8.0,72.3,30.42,27.83,8.5,low,26.7,320.3,8913.95,640.6
BATCH-PRX-01218,2025-02-24 00:00:00,Farm Hub,Turmeric,Spice,1720,1151.1,14,120,106,29.2,20.0,70.2,178.29,160.64,9.9,low,41.7,643.9,103436.1,1287.8
BATCH-PRX-01284,2025-02-25 00:00:00,Farm Hub,Cauliflower,Vegetable,3155,787.4,6,8,2,11.6,5.0,72.6,33.07,18.19,45.0,high,71.2,606.3,11028.6,1212.6
BATCH-PRX-01577,2025-02-25 00:00:00,Retail Supermarket,Onion,Vegetable,350,50.4,39,30,-9,14.3,10.0,69.3,37.4,9.35,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00085,2025-02-26 00:00:00,Wholesaler Depot,Cabbage,Vegetable,3468,678.8,12,12,0,11.5,4.0,84.1,21.95,5.49,75.0,critical,100.0,644.9,3540.5,1289.8
BATCH-PRX-01297,2025-02-26 00:00:00,Farm Hub,Tomato,Vegetable,4041,666.5,8,7,-1,11.1,12.0,88.6,41.05,10.26,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01549,2025-02-26 00:00:00,Wholesaler Depot,Orange,Fruit,2951,2298.3,2,14,12,18.5,6.0,79.8,66.03,54.54,17.4,low,54.9,1389.1,75761.51,2778.2
BATCH-PRX-00991,2025-02-27 00:00:00,Farm Hub,Green Chilli,Spice / Vegetable,1905,367.9,11,10,-1,22.5,10.0,71.0,146.15,36.54,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01541,2025-02-27 00:00:00,Mandi Yard,Rice,Cereal,1578,203.1,157,180,23,34.7,22.0,90.2,51.87,49.54,4.5,low,55.7,107.0,5300.78,214.0
BATCH-PRX-00079,2025-02-28 00:00:00,Farm Hub,Carrot,Vegetable,1091,582.2,6,15,9,15.5,4.0,76.5,43.33,39.56,8.7,low,50.9,321.5,12718.54,643.0
BATCH-PRX-00830,2025-02-28 00:00:00,Retail Supermarket,Apple,Fruit,3161,1754.3,9,25,16,15.5,2.0,89.2,167.0,141.95,15.0,low,59.0,1035.0,146918.25,2070.0
BATCH-PRX-01709,2025-02-28 00:00:00,Wholesaler Depot,Orange,Fruit,2373,462.9,15,14,-1,4.5,6.0,90.8,59.67,14.92,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01755,2025-03-01 00:00:00,Retail Supermarket,Onion,Vegetable,3744,505.6,37,30,-7,15.9,10.0,82.7,36.33,9.08,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00837,2025-03-02 00:00:00,Wholesaler Depot,Apple,Fruit,2029,377.4,20,25,5,14.4,2.0,65.8,183.51,141.12,23.1,medium,69.5,241.0,34009.92,482.0
BATCH-PRX-00464,2025-03-03 00:00:00,Mandi Yard,Banana,Fruit,2992,1323.6,2,6,4,21.7,14.0,66.5,51.12,37.06,27.5,medium,51.0,880.2,32620.21,1760.4
BATCH-PRX-00967,2025-03-03 00:00:00,Retail Supermarket,Potato,Vegetable,2083,1110.6,7,35,28,20.2,8.0,76.5,27.92,24.79,11.2,low,53.7,629.9,15615.22,1259.8
BATCH-PRX-01128,2025-03-03 00:00:00,Retail Supermarket,Banana,Fruit,1164,226.9,7,6,-1,20.8,14.0,65.1,58.72,14.68,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00988,2025-03-04 00:00:00,Retail Supermarket,Ginger,Spice,3484,1394.7,10,20,10,24.9,12.0,86.4,111.33,97.64,12.3,low,56.7,800.3,78141.29,1600.6
BATCH-PRX-01267,2025-03-04 00:00:00,Retail Supermarket,Green Chilli,Spice / Vegetable,1371,473.8,5,10,5,23.0,10.0,71.4,154.25,119.24,22.7,medium,71.8,301.4,35938.94,602.8
BATCH-PRX-01543,2025-03-04 00:00:00,Farm Hub,Cauliflower,Vegetable,621,339.6,3,8,5,4.5,5.0,71.2,33.16,25.63,22.7,medium,20.0,216.1,5538.64,432.2
BATCH-PRX-01740,2025-03-04 00:00:00,Retail Supermarket,Onion,Vegetable,2698,1367.1,10,30,20,21.9,10.0,72.0,36.46,31.72,13.0,low,52.5,790.2,25065.14,1580.4
BATCH-PRX-00132,2025-03-05 00:00:00,Wholesaler Depot,Potato,Vegetable,3146,2583.7,5,35,30,16.3,8.0,78.0,30.88,25.17,18.5,low,38.4,1578.6,39733.36,3157.2
BATCH-PRX-00511,2025-03-05 00:00:00,Wholesaler Depot,Mango,Fruit,3426,2167.6,0,7,7,18.8,12.0,70.5,102.76,68.64,33.2,medium,47.2,1515.6,104030.78,3031.2
BATCH-PRX-00044,2025-03-06 00:00:00,Farm Hub,Cabbage,Vegetable,2624,543.3,9,12,3,4.4,4.0,73.4,24.51,13.82,43.6,high,45.0,413.8,5718.72,827.6
BATCH-PRX-00947,2025-03-06 00:00:00,Wholesaler Depot,Tomato,Vegetable,621,201.4,4,7,3,17.5,12.0,87.3,43.59,25.06,42.5,high,67.0,152.1,3811.63,304.2
BATCH-PRX-01146,2025-03-07 00:00:00,Farm Hub,Wheat,Cereal,3305,511.6,181,180,-1,31.4,22.0,74.7,34.58,8.64,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01977,2025-03-07 00:00:00,Farm Hub,Rice,Cereal,645,109.7,155,180,25,24.6,22.0,67.8,56.22,53.97,4.0,low,5.0,57.5,3103.28,115.0
BATCH-PRX-00514,2025-03-08 00:00:00,Wholesaler Depot,Potato,Vegetable,3205,1647.9,15,35,20,21.8,8.0,91.2,28.87,24.89,13.8,low,60.3,960.4,23904.36,1920.8
BATCH-PRX-00613,2025-03-08 00:00:00,Retail Supermarket,Wheat,Cereal,2285,1854.6,0,180,180,33.9,22.0,69.2,32.88,28.57,13.1,low,52.6,1073.1,30658.47,2146.2
BATCH-PRX-00852,2025-03-08 00:00:00,Farm Hub,Potato,Vegetable,2431,1007.6,17,35,18,15.8,8.0,77.5,25.56,22.85,10.6,low,36.3,567.9,12976.51,1135.8
BATCH-PRX-01424,2025-03-08 00:00:00,Wholesaler Depot,Turmeric,Spice,545,398.5,13,120,107,30.1,20.0,66.3,164.45,154.42,6.1,low,45.6,213.8,33015.0,427.6
BATCH-PRX-01764,2025-03-08 00:00:00,Mandi Yard,Tomato,Vegetable,1726,1406.7,1,7,6,19.7,12.0,75.0,40.74,29.13,28.5,medium,51.0,943.9,27495.81,1887.8
BATCH-PRX-00604,2025-03-09 00:00:00,Retail Supermarket,Mango,Fruit,2959,382.4,6,7,1,24.5,12.0,69.4,89.91,32.1,64.3,critical,100.0,338.7,10872.27,677.4
BATCH-PRX-01454,2025-03-09 00:00:00,Wholesaler Depot,Banana,Fruit,4099,599.7,5,6,1,25.5,14.0,81.0,54.53,19.69,63.9,critical,100.0,529.8,10431.76,1059.6
BATCH-PRX-00232,2025-03-10 00:00:00,Wholesaler Depot,Orange,Fruit,2857,1361.6,6,14,8,17.5,6.0,72.1,68.06,59.42,12.7,low,51.0,784.6,46620.93,1569.2
BATCH-PRX-00922,2025-03-11 00:00:00,Wholesaler Depot,Rice,Cereal,2931,2208.5,14,180,166,22.6,22.0,66.7,46.91,40.11,14.5,low,5.0,1296.4,51998.6,2592.8
BATCH-PRX-01499,2025-03-11 00:00:00,Farm Hub,Tomato,Vegetable,1718,1320.6,0,7,7,21.9,12.0,80.2,43.48,31.26,28.1,medium,59.4,883.0,27602.58,1766.0
BATCH-PRX-00546,2025-03-12 00:00:00,Farm Hub,Cabbage,Vegetable,943,413.6,5,12,7,14.2,4.0,77.2,21.57,16.61,23.0,medium,60.8,263.9,4383.38,527.8
BATCH-PRX-00551,2025-03-12 00:00:00,Mandi Yard,Garlic,Spice / Vegetable,2269,947.4,27,60,33,27.3,15.0,71.2,177.91,161.72,9.1,low,54.1,525.4,84967.69,1050.8
BATCH-PRX-00655,2025-03-12 00:00:00,Wholesaler Depot,Rice,Cereal,1123,895.6,35,180,145,27.5,22.0,89.2,46.8,43.06,8.0,low,27.0,490.8,21133.85,981.6
BATCH-PRX-01134,2025-03-12 00:00:00,Wholesaler Depot,Cabbage,Vegetable,2770,1060.9,7,12,5,15.8,4.0,86.8,22.9,16.9,26.2,medium,67.3,697.2,11782.68,1394.4
BATCH-PRX-01202,2025-03-12 00:00:00,Farm Hub,Banana,Fruit,636,422.5,2,6,4,12.9,14.0,70.5,54.89,42.27,23.0,medium,20.0,269.6,11395.99,539.2
BATCH-PRX-01276,2025-03-12 00:00:00,Mandi Yard,Potato,Vegetable,2043,284.6,29,35,6,14.1,8.0,78.3,31.41,24.5,22.0,medium,44.4,179.9,4407.55,359.8
BATCH-PRX-01833,2025-03-12 00:00:00,Wholesaler Depot,Carrot,Vegetable,312,260.5,0,15,15,12.6,4.0,77.1,46.25,42.97,7.1,low,39.3,141.3,6071.66,282.6
BATCH-PRX-01906,2025-03-12 00:00:00,Wholesaler Depot,Apple,Fruit,4090,2579.5,6,25,19,9.0,2.0,65.5,155.84,126.07,19.1,low,32.8,1585.4,199871.38,3170.8
BATCH-PRX-00669,2025-03-13 00:00:00,Retail Supermarket,Cabbage,Vegetable,391,56.7,12,12,0,8.6,4.0,71.7,23.67,5.92,75.0,critical,95.0,53.9,319.09,107.8
BATCH-PRX-00858,2025-03-13 00:00:00,Wholesaler Depot,Orange,Fruit,1364,779.5,3,14,11,13.4,6.0,80.3,65.76,59.32,9.8,low,34.5,435.6,25839.79,871.2
BATCH-PRX-01489,2025-03-13 00:00:00,Retail Supermarket,Rice,Cereal,1068,196.1,176,180,4,29.6,22.0,71.1,46.91,37.76,19.5,medium,50.3,121.0,4568.96,242.0
BATCH-PRX-01563,2025-03-13 00:00:00,Mandi Yard,Onion,Vegetable,3090,446.9,28,30,2,19.6,10.0,75.6,34.55,19.56,43.4,high,83.6,339.8,6646.49,679.6
BATCH-PRX-01666,2025-03-13 00:00:00,Farm Hub,Carrot,Vegetable,1780,482.2,10,15,5,12.0,4.0,65.2,45.82,35.19,23.2,medium,52.1,308.2,10845.56,616.4
BATCH-PRX-01133,2025-03-14 00:00:00,Retail Supermarket,Garlic,Spice / Vegetable,1820,502.6,39,60,21,27.4,15.0,76.3,195.21,181.74,6.9,low,54.4,272.1,49451.45,544.2
BATCH-PRX-00222,2025-03-15 00:00:00,Wholesaler Depot,Turmeric,Spice,3728,473.3,150,120,-30,27.0,20.0,84.9,159.22,39.8,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01186,2025-03-15 00:00:00,Retail Supermarket,Cauliflower,Vegetable,2067,265.6,8,8,0,12.7,5.0,80.2,32.01,8.0,75.0,critical,100.0,252.3,2018.4,504.6
BATCH-PRX-01459,2025-03-15 00:00:00,Wholesaler Depot,Mango,Fruit,3692,2086.3,2,7,5,17.9,12.0,67.2,87.18,58.58,32.8,medium,43.5,1453.7,85157.75,2907.4
BATCH-PRX-00843,2025-03-16 00:00:00,Farm Hub,Turmeric,Spice,612,161.9,73,120,47,24.5,20.0,74.9,147.98,140.73,4.9,low,5.0,85.7,12060.56,171.4
BATCH-PRX-00849,2025-03-16 00:00:00,Retail Supermarket,Rice,Cereal,757,94.5,154,180,26,25.0,22.0,67.3,50.3,48.29,4.0,low,5.0,49.5,2390.36,99.0
BATCH-PRX-01715,2025-03-16 00:00:00,Mandi Yard,Rice,Cereal,3635,2254.9,44,180,136,30.0,22.0,82.2,53.58,45.65,14.8,low,37.0,1327.7,60609.5,2655.4
BATCH-PRX-00470,2025-03-17 00:00:00,Retail Supermarket,Wheat,Cereal,3385,542.4,136,180,44,27.2,22.0,74.4,33.72,31.53,6.5,low,25.9,292.4,9219.37,584.8
BATCH-PRX-01062,2025-03-17 00:00:00,Retail Supermarket,Orange,Fruit,1959,760.0,5,14,9,9.3,6.0,70.6,56.1,50.66,9.7,low,5.0,424.2,21489.97,848.4
BATCH-PRX-01190,2025-03-17 00:00:00,Wholesaler Depot,Cabbage,Vegetable,122,22.7,13,12,-1,12.1,4.0,69.9,25.67,6.42,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01478,2025-03-17 00:00:00,Wholesaler Depot,Ginger,Spice,3874,1534.7,10,20,10,17.2,12.0,75.6,128.51,111.8,13.0,low,26.0,887.1,99177.78,1774.2
BATCH-PRX-01704,2025-03-17 00:00:00,Mandi Yard,Mango,Fruit,4136,684.4,9,7,-2,17.7,12.0,78.5,92.72,23.18,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00148,2025-03-18 00:00:00,Mandi Yard,Garlic,Spice / Vegetable,4271,1297.1,30,60,30,16.7,15.0,86.5,162.31,144.62,10.9,low,5.0,733.4,106064.31,1466.8
BATCH-PRX-00277,2025-03-18 00:00:00,Retail Supermarket,Green Chilli,Spice / Vegetable,1633,1265.0,0,10,10,16.2,10.0,69.4,129.51,114.49,11.6,low,29.8,720.5,82490.04,1441.0
BATCH-PRX-00410,2025-03-18 00:00:00,Retail Supermarket,Green Chilli,Spice / Vegetable,947,132.4,8,10,2,23.6,10.0,72.8,128.77,75.97,41.0,high,99.3,98.8,7505.84,197.6
BATCH-PRX-00821,2025-03-18 00:00:00,Retail Supermarket,Carrot,Vegetable,2113,1519.5,0,15,15,9.3,4.0,71.7,47.96,41.58,13.3,low,26.3,881.0,36631.98,1762.0
BATCH-PRX-01075,2025-03-18 00:00:00,Retail Supermarket,Cabbage,Vegetable,1674,314.9,12,12,0,11.2,4.0,80.5,23.32,5.83,75.0,critical,100.0,299.2,1744.34,598.4
BATCH-PRX-01893,2025-03-18 00:00:00,Farm Hub,Tomato,Vegetable,3977,3816.5,0,7,7,25.6,12.0,76.3,45.95,29.18,36.5,medium,74.6,2744.1,80072.84,5488.2
BATCH-PRX-00173,2025-03-19 00:00:00,Mandi Yard,Wheat,Cereal,2856,553.0,230,180,-50,29.7,22.0,81.8,30.76,7.69,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01965,2025-03-19 00:00:00,Retail Supermarket,Onion,Vegetable,2301,1043.6,13,30,17,17.9,10.0,72.3,34.32,30.41,11.4,low,36.7,593.2,18039.21,1186.4
BATCH-PRX-01320,2025-03-20 00:00:00,Farm Hub,Banana,Fruit,239,40.1,6,6,0,16.7,14.0,83.5,58.39,14.6,75.0,critical,95.0,38.1,556.26,76.2
BATCH-PRX-01422,2025-03-20 00:00:00,Wholesaler Depot,Potato,Vegetable,3901,541.0,33,35,2,11.0,8.0,78.2,30.0,17.01,43.3,high,45.0,411.1,6992.81,822.2
BATCH-PRX-01897,2025-03-20 00:00:00,Retail Supermarket,Ginger,Spice,742,143.2,26,20,-6,21.3,12.0,69.3,125.32,31.33,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00343,2025-03-21 00:00:00,Wholesaler Depot,Tomato,Vegetable,4299,518.5,9,7,-2,19.5,12.0,70.0,36.96,9.24,75.0,critical,100.0,0.0,0.0,0.0
